time,source,target,relativity
201703,12,54,0.575
201703,12,81,0.575
201703,12,90,2.35
201703,12,90,2.35
201703,12,94,0.575
201703,12,108,0.575
201703,12,108,0.575
201703,12,109,1.15
201703,12,117,0.575
201703,12,121,0.575
201703,12,126,0.575
201703,12,156,0.575
201703,12,170,0.575
201703,12,180,1.775
201703,12,180,2.35
201703,12,184,0.575
201703,12,191,0.575
201703,13,13,1.65
201703,13,36,0.8
201703,13,112,0.8
201703,13,162,0.25
201703,13,23,1.35
201703,13,23,0.625
201703,13,36,0.8
201703,13,47,1.35
201703,13,50,1.35
201703,13,64,1.35
201703,13,69,1.35
201703,13,72,1.35
201703,13,72,1.35
201703,13,74,1.35
201703,13,81,0.625
201703,13,87,1.35
201703,13,90,1.35
201703,13,92,1.35
201703,13,108,1.35
201703,13,112,0.8
201703,13,119,1.35
201703,13,125,1.35
201703,13,129,1.35
201703,13,134,1.35
201703,13,138,1.35
201703,13,153,1.35
201703,13,153,0.625
201703,13,159,1.35
201703,13,159,1.35
201703,13,162,0.25
201703,13,172,1.35
201703,13,172,0.625
201703,13,180,1.35
201703,13,185,1.35
201703,13,196,1.35
201703,13,196,0.625
201703,13,202,1.35
201703,15,116,1.2
201703,15,168,0.35
201703,15,180,0.35
201703,15,183,0.575
201703,15,193,0.35
201703,15,199,0.575
201703,15,202,0.575
201703,15,202,0.575
201703,15,202,0.575
201703,17,104,0.675
201703,17,122,0.675
201703,18,24,1.2
201703,18,31,1.2
201703,18,31,1.2
201703,18,31,0.367
201703,18,33,1.2
201703,18,34,1.2
201703,18,62,0.367
201703,18,70,1.2
201703,18,72,0.6
201703,18,72,1.2
201703,18,72,0.367
201703,18,74,1.2
201703,18,88,1.2
201703,18,121,0.6
201703,18,131,1.2
201703,18,138,1.2
201703,18,147,1.2
201703,18,154,1.2
201703,18,164,1.2
201703,18,166,1.2
201703,18,192,1.2
201703,18,195,1.2
201703,18,200,1.2
201703,19,61,1.15
201703,19,87,1.2
201703,19,87,1.2
201703,19,114,1.2
201703,19,124,1.15
201703,21,123,0.35
201703,23,23,3.725
201703,23,28,1.35
201703,23,28,0.675
201703,23,47,1.35
201703,23,50,1.35
201703,23,64,1.35
201703,23,69,1.35
201703,23,72,1.35
201703,23,72,1.35
201703,23,74,1.35
201703,23,81,0.625
201703,23,87,1.35
201703,23,90,1.35
201703,23,92,1.35
201703,23,103,0.875
201703,23,108,1.35
201703,23,119,1.35
201703,23,123,0.35
201703,23,125,1.35
201703,23,129,1.35
201703,23,134,1.35
201703,23,138,1.35
201703,23,153,1.35
201703,23,153,0.625
201703,23,159,1.35
201703,23,159,1.35
201703,23,172,1.35
201703,23,172,0.625
201703,23,180,1.35
201703,23,185,1.35
201703,23,196,1.35
201703,23,196,0.625
201703,23,202,1.35
201703,23,28,1.35
201703,23,28,0.675
201703,23,31,1.15
201703,23,31,1.15
201703,23,47,0.625
201703,23,50,1.775
201703,23,64,0.625
201703,23,69,0.625
201703,23,72,0.625
201703,23,72,0.625
201703,23,74,0.625
201703,23,81,1.25
201703,23,87,0.625
201703,23,90,0.625
201703,23,92,1.775
201703,23,103,0.875
201703,23,108,0.625
201703,23,119,0.625
201703,23,123,0.35
201703,23,125,0.625
201703,23,129,1.775
201703,23,134,0.625
201703,23,138,0.625
201703,23,153,1.775
201703,23,153,1.25
201703,23,159,0.625
201703,23,159,0.625
201703,23,172,1.775
201703,23,172,1.25
201703,23,180,1.775
201703,23,185,1.775
201703,23,196,0.625
201703,23,196,1.25
201703,23,202,0.625
201703,24,25,1.2
201703,24,31,1.2
201703,24,31,1.2
201703,24,31,0.367
201703,24,34,1.2
201703,24,62,0.367
201703,24,70,1.2
201703,24,72,0.6
201703,24,72,1.2
201703,24,72,0.367
201703,24,74,1.2
201703,24,88,1.2
201703,24,121,0.6
201703,24,131,1.2
201703,24,138,1.2
201703,24,147,1.2
201703,24,154,1.2
201703,24,164,1.2
201703,24,166,1.2
201703,24,192,1.2
201703,24,195,1.2
201703,24,200,1.2
201703,25,27,1.15
201703,25,37,1.15
201703,25,57,1.15
201703,25,57,1.15
201703,25,65,1.15
201703,25,66,1.15
201703,25,75,0.367
201703,25,128,1.15
201703,25,135,1.15
201703,25,144,1.15
201703,25,144,1.15
201703,25,157,1.15
201703,25,181,1.15
201703,25,188,0.383
201703,25,201,1.15
201703,27,37,1.15
201703,27,57,1.15
201703,27,57,1.15
201703,27,65,1.15
201703,27,66,1.15
201703,27,128,1.15
201703,27,135,1.15
201703,27,144,1.15
201703,27,144,1.15
201703,27,157,1.15
201703,27,168,0.35
201703,27,181,1.15
201703,27,193,0.35
201703,27,195,1.2
201703,27,201,1.15
201703,28,28,1.925
201703,28,50,1.25
201703,28,171,1.25
201703,28,176,1.25
201703,28,185,0.625
201703,28,185,1.25
201703,28,50,1.25
201703,28,171,1.25
201703,28,176,1.25
201703,28,185,0.625
201703,28,185,1.25
201703,29,51,3.15
201703,29,53,0.24
201703,29,79,0.23
201703,29,123,0.24
201703,29,155,0.85
201703,29,156,3.15
201703,29,203,0.85
201703,30,72,1.8
201703,30,72,1.8
201703,30,75,0.367
201703,30,135,1.8
201703,31,31,2.4
201703,31,31,0.367
201703,31,34,1.2
201703,31,62,0.367
201703,31,70,1.2
201703,31,72,0.6
201703,31,72,1.2
201703,31,72,0.367
201703,31,74,1.2
201703,31,88,1.2
201703,31,121,0.6
201703,31,131,1.2
201703,31,138,1.2
201703,31,147,1.2
201703,31,154,1.2
201703,31,164,1.2
201703,31,166,1.2
201703,31,175,1.2
201703,31,192,1.2
201703,31,195,1.2
201703,31,200,1.2
201703,31,31,1.517
201703,31,34,1.2
201703,31,50,1.15
201703,31,62,0.367
201703,31,70,1.2
201703,31,72,0.6
201703,31,72,1.2
201703,31,72,0.367
201703,31,74,1.2
201703,31,88,1.2
201703,31,92,1.15
201703,31,121,0.6
201703,31,129,1.15
201703,31,131,1.2
201703,31,138,1.2
201703,31,147,1.2
201703,31,153,1.15
201703,31,154,1.2
201703,31,164,1.2
201703,31,166,1.2
201703,31,172,1.15
201703,31,175,1.2
201703,31,180,1.15
201703,31,185,1.15
201703,31,192,1.2
201703,31,195,1.2
201703,31,200,1.2
201703,31,34,0.367
201703,31,35,1.25
201703,31,50,1.15
201703,31,69,1.25
201703,31,70,0.367
201703,31,72,0.367
201703,31,74,0.367
201703,31,88,0.367
201703,31,92,1.15
201703,31,127,1.25
201703,31,129,1.15
201703,31,131,0.367
201703,31,138,0.367
201703,31,147,0.367
201703,31,153,1.15
201703,31,154,0.367
201703,31,164,0.367
201703,31,166,0.367
201703,31,172,1.15
201703,31,180,1.15
201703,31,185,1.15
201703,31,192,0.367
201703,31,195,0.367
201703,31,200,0.367
201703,32,45,1.25
201703,32,63,1.25
201703,32,84,1.25
201703,32,137,1.25
201703,32,168,1.2
201703,34,51,1.2
201703,34,62,0.367
201703,34,70,1.2
201703,34,72,0.6
201703,34,72,1.2
201703,34,72,0.367
201703,34,74,1.2
201703,34,88,1.2
201703,34,121,0.6
201703,34,131,1.2
201703,34,138,1.2
201703,34,147,1.2
201703,34,154,1.2
201703,34,164,1.2
201703,34,166,1.2
201703,34,192,1.2
201703,34,195,1.2
201703,34,200,1.2
201703,35,69,1.25
201703,35,127,1.25
201703,36,38,0.23
201703,36,112,1.6
201703,36,162,0.25
201703,36,165,0.367
201703,36,194,0.4
201703,37,57,1.15
201703,37,57,1.15
201703,37,65,1.15
201703,37,66,1.15
201703,37,74,1.2
201703,37,74,1.2
201703,37,97,1.2
201703,37,128,1.15
201703,37,135,1.15
201703,37,144,1.15
201703,37,144,1.15
201703,37,157,1.15
201703,37,181,1.15
201703,37,201,1.15
201703,38,59,0.23
201703,38,67,0.23
201703,38,96,0.23
201703,38,130,0.805
201703,38,134,0.23
201703,38,134,0.23
201703,38,139,0.23
201703,38,139,0.575
201703,38,160,0.23
201703,38,163,0.805
201703,38,165,0.23
201703,38,190,0.23
201703,38,194,0.805
201703,45,63,1.25
201703,45,84,1.25
201703,45,137,1.25
201703,45,192,1.2
201703,46,55,0.725
201703,47,47,3.05
201703,47,100,1.5
201703,47,103,0.467
201703,47,123,0.35
201703,47,182,1.55
201703,47,50,1.35
201703,47,64,1.35
201703,47,69,1.35
201703,47,72,1.35
201703,47,72,1.35
201703,47,74,1.35
201703,47,81,0.625
201703,47,87,1.35
201703,47,90,1.35
201703,47,92,1.35
201703,47,100,1.5
201703,47,103,0.467
201703,47,108,1.35
201703,47,119,1.35
201703,47,123,0.35
201703,47,125,1.35
201703,47,129,1.35
201703,47,134,1.35
201703,47,138,1.35
201703,47,153,1.35
201703,47,153,0.625
201703,47,159,1.35
201703,47,159,1.35
201703,47,172,1.35
201703,47,172,0.625
201703,47,180,1.35
201703,47,182,1.55
201703,47,185,1.35
201703,47,196,1.35
201703,47,196,0.625
201703,47,202,1.35
201703,48,181,0.45
201703,50,64,1.35
201703,50,69,1.35
201703,50,72,1.35
201703,50,72,1.35
201703,50,74,1.35
201703,50,81,0.625
201703,50,87,1.35
201703,50,90,1.35
201703,50,92,2.5
201703,50,108,1.35
201703,50,119,1.35
201703,50,125,1.35
201703,50,129,2.5
201703,50,134,1.35
201703,50,138,1.35
201703,50,153,2.5
201703,50,153,0.625
201703,50,159,1.35
201703,50,159,1.35
201703,50,171,1.25
201703,50,172,2.5
201703,50,172,0.625
201703,50,176,1.25
201703,50,180,2.5
201703,50,185,0.625
201703,50,185,3.75
201703,50,196,1.35
201703,50,196,0.625
201703,50,202,1.35
201703,51,90,0.575
201703,51,90,0.575
201703,51,109,0.575
201703,51,155,0.85
201703,51,156,3.15
201703,51,180,0.575
201703,51,203,0.85
201703,53,123,1.2
201703,54,90,0.575
201703,54,90,0.575
201703,54,109,0.575
201703,54,180,0.575
201703,55,82,0.725
201703,56,181,1.2
201703,56,188,0.6
201703,57,57,2.35
201703,57,65,1.15
201703,57,66,1.15
201703,57,111,1.2
201703,57,128,1.15
201703,57,135,1.15
201703,57,144,1.15
201703,57,144,1.15
201703,57,157,1.15
201703,57,181,1.15
201703,57,201,1.15
201703,57,65,1.15
201703,57,66,1.15
201703,57,111,1.2
201703,57,128,1.15
201703,57,135,1.15
201703,57,144,1.15
201703,57,144,1.15
201703,57,157,1.15
201703,57,181,1.15
201703,57,201,1.15
201703,59,96,1.35
201703,59,160,1.15
201703,59,165,1.35
201703,59,190,1.15
201703,60,119,0.725
201703,61,72,1.2
201703,61,124,1.15
201703,61,159,1.2
201703,61,75,1.2
201703,61,121,3.2
201703,61,142,0.65
201703,61,154,1.2
201703,61,202,0.65
201703,61,202,0.65
201703,61,202,0.65
201703,62,70,0.367
201703,62,72,0.367
201703,62,74,0.367
201703,62,88,0.367
201703,62,131,0.367
201703,62,138,0.367
201703,62,147,0.367
201703,62,154,0.367
201703,62,164,0.367
201703,62,166,0.367
201703,62,192,0.367
201703,62,195,0.367
201703,62,200,0.367
201703,63,70,1.2
201703,63,84,1.25
201703,63,137,1.25
201703,63,147,1.2
201703,64,69,1.35
201703,64,72,1.35
201703,64,72,1.35
201703,64,74,1.35
201703,64,81,0.625
201703,64,87,1.35
201703,64,90,1.35
201703,64,92,1.35
201703,64,108,1.35
201703,64,119,0.725
201703,64,119,0.725
201703,64,119,2.8
201703,64,125,1.35
201703,64,129,1.35
201703,64,134,1.35
201703,64,138,1.35
201703,64,153,1.35
201703,64,153,0.625
201703,64,159,1.35
201703,64,159,1.35
201703,64,172,1.35
201703,64,172,0.625
201703,64,180,1.35
201703,64,185,1.35
201703,64,196,1.35
201703,64,196,0.625
201703,64,202,1.35
201703,65,66,1.15
201703,65,128,1.15
201703,65,131,1.2
201703,65,135,1.15
201703,65,144,1.15
201703,65,144,1.15
201703,65,157,1.15
201703,65,181,1.15
201703,65,201,1.15
201703,66,128,1.15
201703,66,135,1.15
201703,66,138,1.2
201703,66,144,1.15
201703,66,144,1.15
201703,66,157,1.15
201703,66,181,1.15
201703,66,193,1.2
201703,66,201,1.15
201703,67,125,0.75
201703,67,134,1.5
201703,67,134,1.5
201703,67,190,1.5
201703,68,68,1.15
201703,68,186,1.15
201703,68,186,1.15
201703,69,72,1.35
201703,69,72,1.35
201703,69,74,1.35
201703,69,81,0.625
201703,69,87,1.35
201703,69,90,1.35
201703,69,92,1.35
201703,69,108,1.35
201703,69,119,1.35
201703,69,125,1.35
201703,69,127,1.25
201703,69,129,1.35
201703,69,134,1.35
201703,69,138,1.35
201703,69,153,1.35
201703,69,153,0.625
201703,69,159,1.35
201703,69,159,1.35
201703,69,172,1.35
201703,69,172,0.625
201703,69,180,1.35
201703,69,185,1.35
201703,69,196,1.35
201703,69,196,0.625
201703,69,202,1.35
201703,70,72,0.6
201703,70,72,1.2
201703,70,72,0.367
201703,70,74,1.2
201703,70,88,1.2
201703,70,121,0.6
201703,70,131,1.2
201703,70,138,1.2
201703,70,147,2.4
201703,70,154,1.2
201703,70,164,1.2
201703,70,166,1.2
201703,70,192,1.2
201703,70,195,1.2
201703,70,200,1.2
201703,71,71,1.5
201703,72,72,1.8
201703,72,74,0.6
201703,72,88,0.6
201703,72,131,0.6
201703,72,135,1.2
201703,72,138,0.6
201703,72,147,0.6
201703,72,154,0.6
201703,72,164,0.6
201703,72,166,0.6
201703,72,192,0.6
201703,72,195,0.6
201703,72,200,0.6
201703,72,72,1.717
201703,72,74,2.55
201703,72,81,0.625
201703,72,87,1.35
201703,72,88,1.2
201703,72,90,1.35
201703,72,92,1.35
201703,72,108,1.35
201703,72,119,1.35
201703,72,121,0.6
201703,72,125,1.35
201703,72,129,1.35
201703,72,131,1.2
201703,72,134,1.35
201703,72,135,1.2
201703,72,138,1.2
201703,72,138,1.35
201703,72,147,1.2
201703,72,153,1.35
201703,72,153,0.625
201703,72,154,1.2
201703,72,159,1.35
201703,72,159,1.35
201703,72,164,1.2
201703,72,166,1.2
201703,72,172,1.35
201703,72,172,0.625
201703,72,180,1.35
201703,72,185,1.35
201703,72,192,1.2
201703,72,195,1.2
201703,72,196,1.35
201703,72,196,0.625
201703,72,200,1.2
201703,72,202,1.35
201703,72,74,1.717
201703,72,81,0.625
201703,72,87,1.35
201703,72,88,0.367
201703,72,90,1.35
201703,72,92,1.35
201703,72,108,1.35
201703,72,119,1.35
201703,72,125,1.35
201703,72,129,1.35
201703,72,131,0.367
201703,72,134,1.35
201703,72,138,0.367
201703,72,138,1.35
201703,72,147,0.367
201703,72,153,1.35
201703,72,153,0.625
201703,72,154,0.367
201703,72,159,2.55
201703,72,159,1.35
201703,72,164,0.367
201703,72,166,0.367
201703,72,172,1.35
201703,72,172,0.625
201703,72,180,1.35
201703,72,185,1.35
201703,72,192,0.367
201703,72,195,0.367
201703,72,196,1.35
201703,72,196,0.625
201703,72,200,0.367
201703,72,202,1.35
201703,74,74,1.2
201703,74,97,1.2
201703,74,81,0.625
201703,74,87,1.35
201703,74,88,1.2
201703,74,90,1.35
201703,74,92,1.35
201703,74,97,1.2
201703,74,108,1.35
201703,74,119,1.35
201703,74,121,0.6
201703,74,125,1.35
201703,74,129,1.35
201703,74,131,1.2
201703,74,134,1.35
201703,74,138,1.2
201703,74,138,1.35
201703,74,147,1.2
201703,74,153,1.35
201703,74,153,0.625
201703,74,154,1.2
201703,74,159,1.35
201703,74,159,1.35
201703,74,164,1.2
201703,74,166,1.2
201703,74,172,1.35
201703,74,172,0.625
201703,74,180,1.35
201703,74,185,1.35
201703,74,192,1.2
201703,74,195,1.2
201703,74,196,1.35
201703,74,196,0.625
201703,74,200,1.2
201703,74,202,1.35
201703,75,121,1.2
201703,75,154,1.2
201703,75,188,0.367
201703,77,110,0.24
201703,77,95,1.3
201703,77,197,1.3
201703,79,102,0.23
201703,79,148,0.575
201703,81,87,0.625
201703,81,90,0.575
201703,81,90,1.2
201703,81,92,0.625
201703,81,108,0.625
201703,81,109,0.575
201703,81,119,0.625
201703,81,125,0.625
201703,81,129,0.625
201703,81,134,0.625
201703,81,138,0.625
201703,81,153,0.625
201703,81,153,1.25
201703,81,159,0.625
201703,81,159,0.625
201703,81,172,0.625
201703,81,172,1.25
201703,81,180,1.2
201703,81,185,0.625
201703,81,196,0.625
201703,81,196,1.25
201703,81,202,0.625
201703,83,110,0.24
201703,83,145,0.95
201703,84,88,1.2
201703,84,137,1.25
201703,86,111,1.15
201703,86,136,1.15
201703,87,87,1.2
201703,87,114,1.2
201703,87,90,1.35
201703,87,92,1.35
201703,87,108,1.35
201703,87,114,1.2
201703,87,119,1.35
201703,87,125,1.35
201703,87,129,1.35
201703,87,134,1.35
201703,87,138,1.35
201703,87,153,1.35
201703,87,153,0.625
201703,87,159,1.35
201703,87,159,1.35
201703,87,172,1.35
201703,87,172,0.625
201703,87,180,1.35
201703,87,185,1.35
201703,87,196,1.35
201703,87,196,0.625
201703,87,202,1.35
201703,88,121,0.6
201703,88,131,1.2
201703,88,138,1.2
201703,88,147,1.2
201703,88,154,1.2
201703,88,164,1.2
201703,88,166,1.2
201703,88,192,1.2
201703,88,195,1.2
201703,88,200,1.2
201703,90,90,5.85
201703,90,94,0.575
201703,90,108,0.575
201703,90,108,0.575
201703,90,109,1.15
201703,90,116,1.65
201703,90,116,0.825
201703,90,117,0.575
201703,90,121,0.575
201703,90,123,1.05
201703,90,126,0.575
201703,90,156,0.575
201703,90,170,0.575
201703,90,180,1.775
201703,90,180,2.35
201703,90,184,0.575
201703,90,191,0.575
201703,90,92,1.35
201703,90,94,0.575
201703,90,108,1.925
201703,90,108,0.575
201703,90,109,1.15
201703,90,116,1.65
201703,90,116,0.825
201703,90,117,0.575
201703,90,119,1.35
201703,90,121,0.575
201703,90,123,0.7
201703,90,125,1.35
201703,90,126,0.575
201703,90,129,1.35
201703,90,134,1.35
201703,90,138,1.35
201703,90,153,1.35
201703,90,153,0.625
201703,90,156,0.575
201703,90,159,1.35
201703,90,159,1.35
201703,90,170,0.575
201703,90,172,1.35
201703,90,172,0.625
201703,90,180,1.775
201703,90,180,3.7
201703,90,184,0.575
201703,90,185,1.35
201703,90,191,0.575
201703,90,196,1.35
201703,90,196,0.625
201703,90,202,1.35
201703,92,92,3.95
201703,92,153,1.45
201703,92,108,1.35
201703,92,119,1.35
201703,92,125,1.35
201703,92,129,2.5
201703,92,134,1.35
201703,92,138,1.35
201703,92,153,2.5
201703,92,153,2.075
201703,92,159,1.35
201703,92,159,1.35
201703,92,172,2.5
201703,92,172,0.625
201703,92,180,2.5
201703,92,185,2.5
201703,92,196,1.35
201703,92,196,0.625
201703,92,202,1.35
201703,94,109,0.575
201703,94,156,0.85
201703,94,180,0.575
201703,95,197,1.3
201703,96,163,0.383
201703,96,165,1.35
201703,98,187,1.35
201703,100,103,0.467
201703,101,196,1.2
201703,102,119,1.8
201703,102,119,1.8
201703,102,119,1.8
201703,103,123,0.23
201703,108,108,1.3
201703,108,109,0.575
201703,108,119,1.35
201703,108,125,1.35
201703,108,129,1.35
201703,108,134,1.35
201703,108,138,1.35
201703,108,153,1.35
201703,108,153,0.625
201703,108,159,1.35
201703,108,159,1.35
201703,108,172,1.35
201703,108,172,0.625
201703,108,180,1.925
201703,108,185,1.35
201703,108,196,1.35
201703,108,196,0.625
201703,108,202,1.35
201703,108,109,0.575
201703,108,180,0.575
201703,109,117,0.575
201703,109,121,0.575
201703,109,126,0.575
201703,109,132,1.45
201703,109,156,0.575
201703,109,168,0.23
201703,109,170,0.575
201703,109,180,1.25
201703,109,180,1.825
201703,109,184,0.575
201703,109,191,0.575
201703,109,193,0.23
201703,110,145,0.24
201703,110,148,0.367
201703,110,178,0.24
201703,111,136,1.15
201703,112,117,1.2
201703,112,162,0.25
201703,113,147,1.3
201703,115,118,1.35
201703,115,168,0.58
201703,115,183,0.417
201703,115,193,0.58
201703,116,116,0.575
201703,116,116,0.825
201703,116,123,0.35
201703,116,123,0.23
201703,116,151,1.35
201703,117,123,0.35
201703,117,158,1.75
201703,117,180,0.575
201703,118,168,0.23
201703,118,183,0.417
201703,118,193,0.23
201703,119,119,3.35
201703,119,119,2.525
201703,119,119,2.525
201703,119,125,1.35
201703,119,129,1.35
201703,119,134,1.35
201703,119,138,1.35
201703,119,153,1.35
201703,119,153,0.625
201703,119,159,1.35
201703,119,159,1.35
201703,119,172,1.35
201703,119,172,0.625
201703,119,180,1.35
201703,119,185,1.35
201703,119,196,1.35
201703,119,196,0.625
201703,119,202,1.35
201703,121,142,0.65
201703,121,154,1.2
201703,121,180,0.575
201703,121,202,0.65
201703,121,202,0.65
201703,121,202,0.65
201703,121,128,1.25
201703,121,131,0.6
201703,121,138,0.6
201703,121,147,0.6
201703,121,154,0.6
201703,121,164,0.6
201703,121,166,0.6
201703,121,192,0.6
201703,121,195,0.6
201703,121,200,0.6
201703,123,126,0.35
201703,123,167,0.35
201703,123,170,0.35
201703,123,172,0.35
201703,123,172,0.35
201703,123,176,0.7
201703,123,182,0.7
201703,123,185,0.35
201703,123,185,0.35
201703,123,191,0.35
201703,123,199,0.35
201703,124,138,1.2
201703,124,138,1.2
201703,125,129,1.35
201703,125,134,1.35
201703,125,138,1.35
201703,125,153,1.35
201703,125,153,0.625
201703,125,159,1.35
201703,125,159,1.35
201703,125,172,1.35
201703,125,172,0.625
201703,125,180,1.35
201703,125,185,1.35
201703,125,196,1.35
201703,125,196,0.625
201703,125,202,1.35
201703,126,180,0.575
201703,128,135,1.15
201703,128,144,1.15
201703,128,144,1.15
201703,128,157,1.15
201703,128,181,1.15
201703,128,201,1.15
201703,129,129,0.625
201703,129,153,0.625
201703,129,134,1.35
201703,129,138,1.35
201703,129,153,3.75
201703,129,153,0.625
201703,129,159,1.35
201703,129,159,1.35
201703,129,172,2.5
201703,129,172,0.625
201703,129,180,2.5
201703,129,185,2.5
201703,129,196,1.35
201703,129,196,0.625
201703,129,202,1.35
201703,130,163,1.45
201703,130,194,1.45
201703,131,138,1.2
201703,131,147,1.2
201703,131,154,1.2
201703,131,164,1.2
201703,131,166,1.2
201703,131,192,1.2
201703,131,195,1.2
201703,131,200,1.2
201703,132,168,0.23
201703,132,180,0.675
201703,132,180,0.675
201703,132,193,0.23
201703,134,134,3.1
201703,134,190,1.5
201703,134,138,1.35
201703,134,153,1.35
201703,134,153,0.625
201703,134,159,1.35
201703,134,159,1.35
201703,134,172,1.35
201703,134,172,0.625
201703,134,180,1.35
201703,134,185,1.35
201703,134,190,1.5
201703,134,196,1.35
201703,134,196,0.625
201703,134,202,1.35
201703,135,144,1.15
201703,135,144,1.15
201703,135,157,1.15
201703,135,181,1.15
201703,135,201,1.15
201703,137,200,1.2
201703,138,147,1.2
201703,138,154,1.2
201703,138,164,1.2
201703,138,166,1.2
201703,138,192,1.2
201703,138,193,1.2
201703,138,195,1.2
201703,138,200,1.2
201703,138,138,1.2
201703,138,153,1.35
201703,138,153,0.625
201703,138,159,1.35
201703,138,159,1.35
201703,138,172,1.35
201703,138,172,0.625
201703,138,180,1.35
201703,138,185,1.35
201703,138,196,1.35
201703,138,196,0.625
201703,138,202,1.35
201703,142,202,2.175
201703,142,202,2.125
201703,142,202,2.125
201703,144,144,2.35
201703,144,157,1.15
201703,144,181,1.15
201703,144,182,1.2
201703,144,201,1.15
201703,144,157,1.15
201703,144,181,1.15
201703,144,182,1.2
201703,144,201,1.15
201703,147,154,1.2
201703,147,164,1.2
201703,147,166,1.2
201703,147,192,1.2
201703,147,195,1.2
201703,147,200,1.2
201703,149,179,1.6
201703,152,172,1.25
201703,153,153,0.625
201703,153,159,1.35
201703,153,159,1.35
201703,153,172,2.5
201703,153,172,0.625
201703,153,180,2.5
201703,153,185,2.5
201703,153,196,1.35
201703,153,196,0.625
201703,153,202,1.35
201703,153,159,0.625
201703,153,159,0.625
201703,153,172,0.625
201703,153,172,1.25
201703,153,180,0.625
201703,153,185,0.625
201703,153,196,0.625
201703,153,196,1.25
201703,153,202,0.625
201703,154,164,1.2
201703,154,166,1.2
201703,154,192,1.2
201703,154,195,1.2
201703,154,200,1.2
201703,155,156,1.575
201703,155,203,5.35
201703,156,180,0.575
201703,156,203,1.575
201703,157,164,1.2
